Current (A),Timestamp (ms),id
1.41564e-09,9752240.0,127
1.41905e-09,9752320.0,127
1.42269e-09,9752400.0,127
1.42511e-09,9752480.0,127
1.41893e-09,9752560.0,127
1.42233e-09,9752640.0,127
1.41694e-09,9752720.0,127
1.41788e-09,9752800.0,127
1.42406e-09,9752880.0,127
1.42298e-09,9752960.0,127
1.42291e-09,9753040.0,127
1.42509e-09,9753120.0,127
1.43139e-09,9753200.0,127
1.42838e-09,9753280.0,127
1.42706e-09,9753360.0,127
1.4167e-09,9753440.0,127
1.42282e-09,9753520.0,127
1.42733e-09,9753600.0,127
1.42185e-09,9753680.0,127
1.42383e-09,9753760.0,127
1.42728e-09,9753840.0,127
1.42774e-09,9753920.0,127
1.4276e-09,9754000.0,127
1.42989e-09,9754080.0,127
1.43015e-09,9754160.0,127
1.43129e-09,9754240.0,127
1.42702e-09,9754320.0,127
1.43022e-09,9754400.0,127
1.42775e-09,9754480.0,127
1.43235e-09,9754560.0,127
1.42663e-09,9754640.0,127
1.42302e-09,9754720.0,127
1.4225e-09,9754800.0,127
1.42079e-09,9754880.0,127
1.42628e-09,9754960.0,127
1.42526e-09,9755040.0,127
1.41842e-09,9755120.0,127
1.42646e-09,9755200.0,127
1.41953e-09,9755280.0,127
1.42424e-09,9755360.0,127
1.42114e-09,9755440.0,127
1.4214e-09,9755520.0,127
1.42055e-09,9755600.0,127
1.42293e-09,9755680.0,127
1.42042e-09,9755760.0,127
1.4225e-09,9755840.0,127
1.4278e-09,9755920.0,127
1.43225e-09,9756000.0,127
1.4359e-09,9756080.0,127
1.42423e-09,9756160.0,127
1.43577e-09,9756240.0,127
1.43432e-09,9756320.0,127
1.43674e-09,9756400.0,127
1.43754e-09,9756480.0,127
1.42771e-09,9756560.0,127
1.43572e-09,9756640.0,127
1.43237e-09,9756720.0,127
1.4322e-09,9756800.0,127
1.42556e-09,9756880.0,127
1.42948e-09,9756960.0,127
1.4256e-09,9757040.0,127
1.42292e-09,9757120.0,127
1.42366e-09,9757200.0,127
1.42332e-09,9757280.0,127
1.42903e-09,9757360.0,127
1.42629e-09,9757440.0,127
1.42114e-09,9757520.0,127
1.42561e-09,9757600.0,127
1.42699e-09,9757680.0,127
1.42478e-09,9757760.0,127
1.42177e-09,9757840.0,127
1.42669e-09,9757920.0,127
1.42505e-09,9758000.0,127
1.42457e-09,9758080.0,127
1.42398e-09,9758160.0,127
1.42594e-09,9758240.0,127
1.42622e-09,9758320.0,127
1.422e-09,9758400.0,127
1.42562e-09,9758480.0,127
1.42769e-09,9758560.0,127
1.4204e-09,9758640.0,127
1.41718e-09,9758720.0,127
1.54324e-09,9758800.0,127
1.54058e-09,9758880.0,127
1.53867e-09,9758960.0,127
1.53586e-09,9759040.0,127
1.54403e-09,9759120.0,127
1.54139e-09,9759200.0,127
1.54179e-09,9759280.0,127
1.54265e-09,9759360.0,127
1.54111e-09,9759440.0,127
1.54021e-09,9759520.0,127
1.54332e-09,9759600.0,127
1.54145e-09,9759680.0,127
1.5458e-09,9759760.0,127
1.54991e-09,9759840.0,127
1.5498e-09,9759920.0,127
1.54879e-09,9760000.0,128
1.55434e-09,9760080.0,128
1.55257e-09,9760160.0,128
1.55316e-09,9760240.0,128
1.55497e-09,9760320.0,128
1.53968e-09,9760400.0,128
1.54918e-09,9760480.0,128
1.54713e-09,9760560.0,128
1.53924e-09,9760640.0,128
1.54146e-09,9760720.0,128
1.54543e-09,9760800.0,128
1.5399e-09,9760880.0,128
1.54673e-09,9760960.0,128
1.54999e-09,9761040.0,128
1.55e-09,9761120.0,128
1.54855e-09,9761200.0,128
1.54949e-09,9761280.0,128
1.54896e-09,9761360.0,128
1.54543e-09,9761440.0,128
1.54458e-09,9761520.0,128
1.54194e-09,9761600.0,128
1.55221e-09,9761680.0,128
1.54704e-09,9761760.0,128
1.54641e-09,9761840.0,128
1.54569e-09,9761920.0,128
1.54701e-09,9762000.0,128
1.54308e-09,9762080.0,128
1.54463e-09,9762160.0,128
1.53848e-09,9762240.0,128
1.54023e-09,9762320.0,128
1.54667e-09,9762400.0,128
1.54224e-09,9762480.0,128
1.54547e-09,9762560.0,128
1.54516e-09,9762640.0,128
1.54026e-09,9762720.0,128
1.54032e-09,9762800.0,128
1.54405e-09,9762880.0,128
1.54455e-09,9762960.0,128
1.55182e-09,9763040.0,128
1.55276e-09,9763120.0,128
1.53979e-09,9763200.0,128
1.54033e-09,9763280.0,128
1.54334e-09,9763360.0,128
1.54162e-09,9763440.0,128
1.54259e-09,9763520.0,128
1.54417e-09,9763600.0,128
1.54273e-09,9763680.0,128
1.54167e-09,9763760.0,128
1.54239e-09,9763840.0,128
1.54319e-09,9763920.0,128
1.54285e-09,9764000.0,128
1.53749e-09,9764080.0,128
1.54147e-09,9764160.0,128
1.54418e-09,9764240.0,128
1.53851e-09,9764320.0,128
1.53402e-09,9764400.0,128
1.54411e-09,9764480.0,128
1.53511e-09,9764560.0,128
1.54174e-09,9764640.0,128
1.53829e-09,9764720.0,128
1.54289e-09,9764800.0,128
1.54843e-09,9764880.0,128
1.54654e-09,9764960.0,128
1.55045e-09,9765040.0,128
1.54978e-09,9765120.0,128
1.54857e-09,9765200.0,128
1.54093e-09,9765280.0,128
1.5468e-09,9765360.0,128
1.54189e-09,9765440.0,128
1.54273e-09,9765520.0,128
1.54332e-09,9765600.0,128
1.54535e-09,9765680.0,128
1.54266e-09,9765760.0,128
1.54239e-09,9765840.0,128
1.54356e-09,9765920.0,128
1.55053e-09,9766000.0,128
1.55053e-09,9766080.0,128
1.55156e-09,9766160.0,128
1.53866e-09,9766240.0,128
1.53259e-09,9766320.0,128
1.54073e-09,9766400.0,128
1.54713e-09,9766480.0,128
1.54639e-09,9766560.0,128
1.54223e-09,9766640.0,128
1.53694e-09,9766720.0,128
1.53867e-09,9766800.0,128
1.53992e-09,9766890.0,128
1.54032e-09,9766960.0,128
1.53824e-09,9767040.0,128
1.5497e-09,9767120.0,128
1.53272e-09,9767200.0,128
1.53126e-09,9767280.0,128
1.53502e-09,9767360.0,128
1.53178e-09,9767440.0,128
1.53316e-09,9767520.0,128
1.54057e-09,9767600.0,128
1.54524e-09,9767680.0,128
1.54371e-09,9767770.0,128
1.55264e-09,9767840.0,128
1.55026e-09,9767920.0,128
1.55339e-09,9768000.0,129
1.54376e-09,9768090.0,129
1.54871e-09,9768170.0,129
1.54863e-09,9768240.0,129
1.54817e-09,9768320.0,129
1.54656e-09,9768410.0,129
1.54878e-09,9768490.0,129
1.54734e-09,9768560.0,129
1.54605e-09,9768640.0,129
1.54532e-09,9768730.0,129
1.54117e-09,9768800.0,129
1.54487e-09,9768880.0,129
1.5461e-09,9768970.0,129
1.55005e-09,9769040.0,129
1.55326e-09,9769120.0,129
1.55434e-09,9769200.0,129
1.55285e-09,9769290.0,129
1.55743e-09,9769360.0,129
1.55543e-09,9769440.0,129
1.5559e-09,9769530.0,129
1.54583e-09,9769600.0,129
1.54621e-09,9769690.0,129
1.54789e-09,9769760.0,129
1.54801e-09,9769850.0,129
1.54591e-09,9769930.0,129
1.54965e-09,9770010.0,129
1.55202e-09,9770090.0,129
1.54838e-09,9770160.0,129
1.54329e-09,9770250.0,129
1.54969e-09,9770330.0,129
1.54818e-09,9770410.0,129
1.54561e-09,9770480.0,129
1.54494e-09,9770570.0,129
1.54464e-09,9770650.0,129
1.54648e-09,9770730.0,129
1.54944e-09,9770800.0,129
1.55277e-09,9770890.0,129
1.54855e-09,9770970.0,129
1.55004e-09,9771050.0,129
1.5465e-09,9771120.0,129
1.54881e-09,9771210.0,129
1.54586e-09,9771290.0,129
1.55233e-09,9771370.0,129
1.54913e-09,9771440.0,129
1.54232e-09,9771520.0,129
1.55353e-09,9771610.0,129
1.55639e-09,9771690.0,129
1.55112e-09,9771770.0,129
1.55466e-09,9771850.0,129
1.55163e-09,9771920.0,129
1.55314e-09,9772010.0,129
1.5485e-09,9772090.0,129
1.549e-09,9772170.0,129
1.55213e-09,9772250.0,129
1.55215e-09,9772330.0,129
1.55274e-09,9772410.0,129
1.5451e-09,9772490.0,129
1.5529e-09,9772570.0,129
1.55521e-09,9772650.0,129
1.5601e-09,9772730.0,129
1.55654e-09,9772810.0,129
1.55697e-09,9772890.0,129
1.55478e-09,9772970.0,129
1.55699e-09,9773050.0,129
1.55516e-09,9773130.0,129
1.55939e-09,9773210.0,129
1.54796e-09,9773290.0,129
1.55279e-09,9773370.0,129
1.54892e-09,9773450.0,129
1.54869e-09,9773530.0,129
1.54665e-09,9773610.0,129
1.55826e-09,9773690.0,129
1.56273e-09,9773770.0,129
1.55761e-09,9773850.0,129
1.55149e-09,9773930.0,129
1.55697e-09,9774010.0,129
1.55425e-09,9774090.0,129
1.55592e-09,9774170.0,129
1.55953e-09,9774250.0,129
1.55543e-09,9774330.0,129
1.55833e-09,9774410.0,129
1.56173e-09,9774490.0,129
1.55946e-09,9774570.0,129
1.55505e-09,9774650.0,129
1.55648e-09,9774730.0,129
1.55074e-09,9774810.0,129
1.54717e-09,9774890.0,129
1.54493e-09,9774970.0,129
1.55403e-09,9775050.0,129
1.55436e-09,9775130.0,129
1.53693e-09,9775210.0,129
1.5268e-09,9775290.0,129
1.53178e-09,9775370.0,129
1.53196e-09,9775450.0,129
1.53348e-09,9775530.0,129
1.52991e-09,9775610.0,129
1.53064e-09,9775690.0,129
1.52876e-09,9775770.0,129
1.54111e-09,9775850.0,129
1.53586e-09,9775930.0,129
1.53224e-09,9776020.0,130
1.53586e-09,9776090.0,130
1.53231e-09,9776170.0,130
1.53593e-09,9776250.0,130
1.53398e-09,9776330.0,130
1.53045e-09,9776410.0,130
1.5339e-09,9776490.0,130
1.53455e-09,9776570.0,130
1.53292e-09,9776650.0,130
1.53601e-09,9776730.0,130
1.53543e-09,9776810.0,130
1.5375e-09,9776890.0,130
1.52993e-09,9776970.0,130
1.53581e-09,9777050.0,130
1.53275e-09,9777130.0,130
1.53403e-09,9777210.0,130
1.53897e-09,9777290.0,130
1.54259e-09,9777370.0,130
1.54618e-09,9777450.0,130
1.54231e-09,9777530.0,130
1.54447e-09,9777610.0,130
1.54616e-09,9777690.0,130
1.55408e-09,9777770.0,130
1.54304e-09,9777850.0,130
1.54844e-09,9777930.0,130
1.54633e-09,9778010.0,130
1.53795e-09,9778090.0,130
1.53747e-09,9778170.0,130
1.53197e-09,9778250.0,130
1.53425e-09,9778330.0,130
1.53613e-09,9778410.0,130
1.53386e-09,9778490.0,130
1.53541e-09,9778570.0,130
1.53968e-09,9778650.0,130
1.53734e-09,9778730.0,130
1.53823e-09,9778810.0,130
1.54208e-09,9778890.0,130
1.54721e-09,9778970.0,130
1.54818e-09,9779050.0,130
1.54915e-09,9779130.0,130
1.54487e-09,9779210.0,130
1.54392e-09,9779290.0,130
1.53854e-09,9779370.0,130
1.54305e-09,9779450.0,130
1.5395e-09,9779530.0,130
1.54009e-09,9779610.0,130
1.53815e-09,9779690.0,130
1.53487e-09,9779770.0,130
1.53715e-09,9779850.0,130
1.54159e-09,9779930.0,130
1.54385e-09,9780010.0,130
1.54354e-09,9780090.0,130
1.54605e-09,9780170.0,130
1.53772e-09,9780250.0,130
1.53697e-09,9780330.0,130
1.53083e-09,9780410.0,130
1.53466e-09,9780490.0,130
1.5292e-09,9780570.0,130
1.53355e-09,9780650.0,130
1.53692e-09,9780730.0,130
1.53699e-09,9780810.0,130
1.53932e-09,9780890.0,130
1.53774e-09,9780970.0,130
1.54172e-09,9781050.0,130
1.54147e-09,9781130.0,130
1.53503e-09,9781210.0,130
1.54257e-09,9781290.0,130
1.53654e-09,9781370.0,130
1.53756e-09,9781450.0,130
1.54358e-09,9781530.0,130
1.54002e-09,9781610.0,130
1.54327e-09,9781690.0,130
1.53682e-09,9781770.0,130
1.52779e-09,9781850.0,130
1.53038e-09,9781930.0,130
1.52804e-09,9782010.0,130
1.53217e-09,9782090.0,130
1.53533e-09,9782170.0,130
1.53034e-09,9782250.0,130
1.52602e-09,9782330.0,130
1.52813e-09,9782410.0,130
1.52792e-09,9782490.0,130
1.54193e-09,9782570.0,130
1.53269e-09,9782650.0,130
1.53543e-09,9782730.0,130
1.53506e-09,9782810.0,130
1.52973e-09,9782890.0,130
1.53084e-09,9782970.0,130
1.53485e-09,9783050.0,130
1.53132e-09,9783130.0,130
1.529e-09,9783210.0,130
1.53422e-09,9783290.0,130
1.51725e-09,9783370.0,130
1.51918e-09,9783450.0,130
1.52855e-09,9783530.0,130
1.52799e-09,9783610.0,130
1.52908e-09,9783690.0,130
1.52532e-09,9783770.0,130
1.53419e-09,9783850.0,130
1.53826e-09,9783930.0,130
1.53537e-09,9784010.0,131
1.53851e-09,9784090.0,131
1.53178e-09,9784170.0,131
1.53719e-09,9784250.0,131
1.54208e-09,9784330.0,131
1.53728e-09,9784410.0,131
1.53913e-09,9784490.0,131
1.53273e-09,9784570.0,131
1.53583e-09,9784650.0,131
1.53607e-09,9784730.0,131
1.52617e-09,9784810.0,131
1.53151e-09,9784890.0,131
1.53057e-09,9784970.0,131
1.53722e-09,9785050.0,131
1.53549e-09,9785130.0,131
1.53476e-09,9785210.0,131
1.53958e-09,9785290.0,131
1.53827e-09,9785370.0,131
1.54246e-09,9785450.0,131
1.5419e-09,9785530.0,131
1.54278e-09,9785610.0,131
1.54137e-09,9785690.0,131
1.54454e-09,9785770.0,131
1.54097e-09,9785850.0,131
1.53594e-09,9785930.0,131
1.54077e-09,9786010.0,131
1.53593e-09,9786090.0,131
1.53769e-09,9786170.0,131
1.51932e-09,9786250.0,131
1.52993e-09,9786330.0,131
1.52505e-09,9786410.0,131
1.52519e-09,9786490.0,131
1.53789e-09,9786570.0,131
1.53632e-09,9786650.0,131
1.53537e-09,9786730.0,131
1.52632e-09,9786810.0,131
1.5357e-09,9786890.0,131
1.53232e-09,9786970.0,131
1.53649e-09,9787050.0,131
1.53432e-09,9787130.0,131
1.53163e-09,9787210.0,131
1.52879e-09,9787290.0,131
1.53607e-09,9787370.0,131
1.54006e-09,9787450.0,131
1.53784e-09,9787530.0,131
1.53797e-09,9787610.0,131
1.54113e-09,9787690.0,131
1.5384e-09,9787770.0,131
1.53587e-09,9787850.0,131
1.53401e-09,9787930.0,131
1.53524e-09,9788010.0,131
1.53615e-09,9788090.0,131
1.53859e-09,9788180.0,131
1.5349e-09,9788250.0,131
1.53851e-09,9788330.0,131
1.53635e-09,9788410.0,131
1.53965e-09,9788490.0,131
1.53808e-09,9788570.0,131
1.53489e-09,9788650.0,131
1.536e-09,9788730.0,131
1.53488e-09,9788820.0,131
1.52656e-09,9788890.0,131
1.52934e-09,9788970.0,131
1.52421e-09,9789050.0,131
1.52919e-09,9789130.0,131
1.52849e-09,9789210.0,131
1.52778e-09,9789290.0,131
1.52925e-09,9789370.0,131
1.52698e-09,9789460.0,131
1.53193e-09,9789530.0,131
1.52594e-09,9789620.0,131
1.52663e-09,9789690.0,131
1.52591e-09,9789770.0,131
1.5299e-09,9789850.0,131
1.52945e-09,9789940.0,131
1.53256e-09,9790020.0,131
1.52569e-09,9790090.0,131
1.52933e-09,9790170.0,131
1.52706e-09,9790250.0,131
1.52844e-09,9790330.0,131
1.53156e-09,9790410.0,131
1.53584e-09,9790490.0,131
1.53897e-09,9790570.0,131
1.53707e-09,9790660.0,131
1.52664e-09,9790730.0,131
1.52386e-09,9790820.0,131
1.52348e-09,9790900.0,131
1.52738e-09,9790970.0,131
1.52882e-09,9791060.0,131
1.53103e-09,9791140.0,131
1.53065e-09,9791220.0,131
1.53137e-09,9791290.0,131
1.52508e-09,9791380.0,131
1.52299e-09,9791450.0,131
1.52274e-09,9791540.0,131
1.52406e-09,9791620.0,131
1.52432e-09,9791690.0,131
1.52342e-09,9791780.0,131
1.52137e-09,9791860.0,131
1.52235e-09,9791940.0,131
1.51942e-09,9792010.0,132
1.53055e-09,9792100.0,132
1.52114e-09,9792180.0,132
1.5308e-09,9792250.0,132
1.51885e-09,9792340.0,132
1.52603e-09,9792420.0,132
1.53158e-09,9792500.0,132
1.53541e-09,9792580.0,132
1.53414e-09,9792660.0,132
1.53821e-09,9792730.0,132
1.53342e-09,9792820.0,132
1.53487e-09,9792890.0,132
1.53306e-09,9792980.0,132
1.53884e-09,9793060.0,132
1.53354e-09,9793130.0,132
1.53386e-09,9793220.0,132
1.53353e-09,9793300.0,132
1.53392e-09,9793380.0,132
1.53803e-09,9793460.0,132
1.54005e-09,9793540.0,132
1.53568e-09,9793620.0,132
1.53372e-09,9793700.0,132
1.53483e-09,9793780.0,132
1.53371e-09,9793860.0,132
1.53349e-09,9793930.0,132
1.53091e-09,9794020.0,132
1.53919e-09,9794100.0,132
1.53429e-09,9794180.0,132
1.536e-09,9794260.0,132
1.53762e-09,9794340.0,132
1.53733e-09,9794420.0,132
1.53679e-09,9794500.0,132
1.53501e-09,9794580.0,132
1.5287e-09,9794660.0,132
1.53189e-09,9794740.0,132
1.52877e-09,9794820.0,132
1.53062e-09,9794900.0,132
1.52412e-09,9794980.0,132
1.52898e-09,9795060.0,132
1.52435e-09,9795140.0,132
1.52828e-09,9795220.0,132
1.53451e-09,9795300.0,132
1.52759e-09,9795380.0,132
1.52937e-09,9795460.0,132
1.52644e-09,9795540.0,132
1.53174e-09,9795620.0,132
1.53007e-09,9795700.0,132
1.53261e-09,9795780.0,132
1.53444e-09,9795860.0,132
1.53253e-09,9795940.0,132
1.53058e-09,9796020.0,132
1.534e-09,9796100.0,132
1.53441e-09,9796180.0,132
1.53632e-09,9796260.0,132
1.53121e-09,9796340.0,132
1.5356e-09,9796420.0,132
1.53174e-09,9796500.0,132
1.53247e-09,9796580.0,132
1.53757e-09,9796660.0,132
1.52951e-09,9796740.0,132
1.52726e-09,9796820.0,132
1.53159e-09,9796900.0,132
1.53344e-09,9796980.0,132
1.53529e-09,9797060.0,132
1.53066e-09,9797140.0,132
1.53579e-09,9797220.0,132
1.53283e-09,9797300.0,132
1.53578e-09,9797380.0,132
1.53808e-09,9797460.0,132
1.53602e-09,9797540.0,132
1.53503e-09,9797620.0,132
1.5304e-09,9797700.0,132
1.53696e-09,9797780.0,132
1.53721e-09,9797860.0,132
1.53762e-09,9797940.0,132
1.54104e-09,9798020.0,132
1.53604e-09,9798100.0,132
1.53344e-09,9798180.0,132
1.53268e-09,9798260.0,132
1.53608e-09,9798340.0,132
1.5334e-09,9798420.0,132
1.5306e-09,9798500.0,132
1.53337e-09,9798580.0,132
1.53449e-09,9798660.0,132
1.53614e-09,9798740.0,132
1.53841e-09,9798820.0,132
1.53757e-09,9798900.0,132
1.53681e-09,9798980.0,132
1.53731e-09,9799060.0,132
1.53338e-09,9799140.0,132
1.53419e-09,9799220.0,132
1.53036e-09,9799300.0,132
1.53597e-09,9799380.0,132
1.52765e-09,9799460.0,132
1.5285e-09,9799540.0,132
1.52743e-09,9799620.0,132
1.532e-09,9799700.0,132
1.53455e-09,9799780.0,132
1.53837e-09,9799860.0,132
1.54042e-09,9799940.0,132
1.54104e-09,9800020.0,133
1.54194e-09,9800100.0,133
1.54327e-09,9800180.0,133
1.53619e-09,9800260.0,133
1.53612e-09,9800340.0,133
1.5435e-09,9800420.0,133
1.54157e-09,9800500.0,133
1.54331e-09,9800580.0,133
1.54317e-09,9800660.0,133
1.54512e-09,9800740.0,133
1.53898e-09,9800820.0,133
1.54209e-09,9800900.0,133
1.54361e-09,9800980.0,133
1.544e-09,9801060.0,133
1.54346e-09,9801140.0,133
1.54422e-09,9801220.0,133
1.54034e-09,9801300.0,133
1.54252e-09,9801380.0,133
1.54234e-09,9801460.0,133
1.54147e-09,9801540.0,133
1.53397e-09,9801620.0,133
1.54018e-09,9801700.0,133
1.54069e-09,9801780.0,133
1.54459e-09,9801860.0,133
1.54211e-09,9801940.0,133
1.53734e-09,9802020.0,133
1.53468e-09,9802100.0,133
1.5333e-09,9802180.0,133
1.53357e-09,9802260.0,133
1.52982e-09,9802340.0,133
1.53532e-09,9802420.0,133
1.54053e-09,9802500.0,133
1.54226e-09,9802580.0,133
1.5403e-09,9802660.0,133
1.54578e-09,9802740.0,133
1.54729e-09,9802820.0,133
1.53851e-09,9802900.0,133
1.53708e-09,9802980.0,133
1.53341e-09,9803060.0,133
1.53562e-09,9803140.0,133
1.53768e-09,9803220.0,133
1.53905e-09,9803300.0,133
1.53439e-09,9803380.0,133
1.53493e-09,9803460.0,133
1.54015e-09,9803540.0,133
1.54377e-09,9803620.0,133
1.53886e-09,9803700.0,133
1.53656e-09,9803780.0,133
1.5353e-09,9803860.0,133
1.5369e-09,9803940.0,133
1.53533e-09,9804020.0,133
1.5375e-09,9804100.0,133
1.53834e-09,9804180.0,133
1.53744e-09,9804260.0,133
1.5374e-09,9804340.0,133
1.53815e-09,9804420.0,133
1.53176e-09,9804500.0,133
1.53681e-09,9804580.0,133
1.54211e-09,9804660.0,133
1.53827e-09,9804740.0,133
1.53321e-09,9804820.0,133
1.53442e-09,9804900.0,133
1.53441e-09,9804980.0,133
1.53114e-09,9805060.0,133
1.5312e-09,9805140.0,133
1.53951e-09,9805220.0,133
1.54163e-09,9805300.0,133
1.5424e-09,9805380.0,133
1.53614e-09,9805460.0,133
1.53014e-09,9805540.0,133
1.53109e-09,9805620.0,133
1.5323e-09,9805700.0,133
1.52885e-09,9805780.0,133
1.53531e-09,9805860.0,133
1.53689e-09,9805940.0,133
1.53926e-09,9806020.0,133
1.54136e-09,9806100.0,133
1.5386e-09,9806180.0,133
1.53742e-09,9806260.0,133
1.53067e-09,9806340.0,133
1.53193e-09,9806420.0,133
1.52739e-09,9806500.0,133
1.5339e-09,9806580.0,133
1.52501e-09,9806660.0,133
1.51796e-09,9806740.0,133
1.53008e-09,9806820.0,133
1.52867e-09,9806900.0,133
1.53651e-09,9806980.0,133
1.52235e-09,9807060.0,133
1.53713e-09,9807140.0,133
1.5351e-09,9807220.0,133
1.53452e-09,9807300.0,133
1.5334e-09,9807380.0,133
1.52839e-09,9807460.0,133
1.53186e-09,9807540.0,133
1.53527e-09,9807620.0,133
1.53632e-09,9807700.0,133
1.53863e-09,9807780.0,133
1.53728e-09,9807860.0,133
1.53296e-09,9807940.0,133
1.53572e-09,9808020.0,134
1.53542e-09,9808100.0,134
1.54135e-09,9808180.0,134
1.53933e-09,9808260.0,134
1.53598e-09,9808340.0,134
1.53577e-09,9808420.0,134
1.53449e-09,9808500.0,134
1.5288e-09,9808580.0,134
1.52834e-09,9808660.0,134
1.53205e-09,9808740.0,134
1.53518e-09,9808820.0,134
1.53654e-09,9808900.0,134
1.53701e-09,9808980.0,134
1.54254e-09,9809060.0,134
1.54495e-09,9809140.0,134
1.53789e-09,9809220.0,134
1.53382e-09,9809300.0,134
1.53046e-09,9809380.0,134
1.5402e-09,9809460.0,134
1.5367e-09,9809550.0,134
1.5373e-09,9809620.0,134
1.54082e-09,9809710.0,134
1.53573e-09,9809780.0,134
1.53685e-09,9809860.0,134
1.54305e-09,9809940.0,134
1.54636e-09,9810020.0,134
1.54306e-09,9810100.0,134
1.54281e-09,9810180.0,134
1.53695e-09,9810260.0,134
1.53976e-09,9810340.0,134
1.531e-09,9810430.0,134
1.53381e-09,9810510.0,134
1.5324e-09,9810580.0,134
1.53065e-09,9810660.0,134
1.52991e-09,9810740.0,134
1.52816e-09,9810820.0,134
1.52132e-09,9810900.0,134
1.52661e-09,9810980.0,134
1.52967e-09,9811060.0,134
1.52238e-09,9811140.0,134
1.52555e-09,9811220.0,134
1.52593e-09,9811300.0,134
1.527e-09,9811380.0,134
1.52046e-09,9811460.0,134
1.51491e-09,9811540.0,134
1.5155e-09,9811630.0,134
1.51914e-09,9811700.0,134
1.51914e-09,9811790.0,134
1.51835e-09,9811860.0,134
1.52803e-09,9811940.0,134
1.52893e-09,9812030.0,134
1.52046e-09,9812100.0,134
1.52924e-09,9812180.0,134
1.53029e-09,9812260.0,134
1.527e-09,9812340.0,134
1.52893e-09,9812420.0,134
1.53163e-09,9812510.0,134
1.52952e-09,9812590.0,134
1.53083e-09,9812670.0,134
1.51268e-09,9812750.0,134
1.52417e-09,9812830.0,134
1.52417e-09,9812900.0,134
1.52459e-09,9812980.0,134
1.52473e-09,9813060.0,134
1.5174e-09,9813150.0,134
1.52082e-09,9813220.0,134
1.51926e-09,9813310.0,134
1.52286e-09,9813390.0,134
1.52056e-09,9813470.0,134
1.52173e-09,9813550.0,134
1.51641e-09,9813630.0,134
1.52471e-09,9813710.0,134
1.5138e-09,9813790.0,134
1.51485e-09,9813870.0,134
1.50574e-09,9813950.0,134
1.5045e-09,9814030.0,134
1.50555e-09,9814110.0,134
1.50244e-09,9814190.0,134
1.50655e-09,9814260.0,134
1.54027e-09,9814350.0,134
1.54613e-09,9814430.0,134
1.54876e-09,9814500.0,134
1.54497e-09,9814590.0,134
1.54481e-09,9814670.0,134
1.54386e-09,9814750.0,134
1.53692e-09,9814830.0,134
1.54229e-09,9814910.0,134
1.54028e-09,9814990.0,134
1.53404e-09,9815070.0,134
1.53572e-09,9815150.0,134
1.53801e-09,9815230.0,134
1.53577e-09,9815300.0,134
1.5355e-09,9815390.0,134
1.54622e-09,9815470.0,134
1.54967e-09,9815550.0,134
1.54676e-09,9815630.0,134
1.54796e-09,9815710.0,134
1.5463e-09,9815790.0,134
1.54302e-09,9815870.0,134
1.54702e-09,9815950.0,134
1.53033e-09,9816030.0,135
1.54488e-09,9816110.0,135
1.54052e-09,9816190.0,135
1.54803e-09,9816270.0,135
1.54663e-09,9816350.0,135
1.54387e-09,9816430.0,135
1.54772e-09,9816510.0,135
1.55115e-09,9816590.0,135
1.54219e-09,9816670.0,135
1.55408e-09,9816750.0,135
1.55525e-09,9816830.0,135
1.55062e-09,9816910.0,135
1.55156e-09,9816990.0,135
1.5424e-09,9817070.0,135
1.53528e-09,9817150.0,135
1.53991e-09,9817230.0,135
1.54571e-09,9817310.0,135
1.54047e-09,9817390.0,135
1.54389e-09,9817470.0,135
1.54325e-09,9817550.0,135
1.53872e-09,9817630.0,135
1.55208e-09,9817710.0,135
1.55473e-09,9817790.0,135
1.54327e-09,9817870.0,135
1.54944e-09,9817950.0,135
1.53764e-09,9818030.0,135
1.541e-09,9818110.0,135
1.53442e-09,9818190.0,135
1.53221e-09,9818270.0,135
1.53443e-09,9818350.0,135
1.53691e-09,9818430.0,135
1.54115e-09,9818510.0,135
1.53393e-09,9818590.0,135
1.54321e-09,9818670.0,135
1.54267e-09,9818750.0,135
1.52731e-09,9818830.0,135
1.54277e-09,9818910.0,135
1.54302e-09,9818990.0,135
1.54094e-09,9819070.0,135
1.52683e-09,9819150.0,135
1.53802e-09,9819230.0,135
1.53745e-09,9819310.0,135
1.5453e-09,9819390.0,135
1.56015e-09,9819470.0,135
1.5634e-09,9819550.0,135
1.55788e-09,9819630.0,135
1.55738e-09,9819710.0,135
1.55668e-09,9819790.0,135
1.55261e-09,9819870.0,135
1.55656e-09,9819950.0,135
1.55585e-09,9820030.0,135
1.55443e-09,9820110.0,135
1.55717e-09,9820190.0,135
1.56457e-09,9820270.0,135
1.56465e-09,9820350.0,135
1.55993e-09,9820430.0,135
1.56731e-09,9820510.0,135
1.56864e-09,9820590.0,135
1.56612e-09,9820670.0,135
1.56135e-09,9820750.0,135
1.55799e-09,9820830.0,135
1.56032e-09,9820910.0,135
1.56473e-09,9820990.0,135
1.56251e-09,9821070.0,135
1.56472e-09,9821150.0,135
1.56025e-09,9821230.0,135
1.55952e-09,9821310.0,135
1.55815e-09,9821390.0,135
1.55787e-09,9821470.0,135
1.54913e-09,9821550.0,135
1.54774e-09,9821630.0,135
1.54898e-09,9821710.0,135
1.55291e-09,9821790.0,135
1.56005e-09,9821870.0,135
1.56387e-09,9821950.0,135
1.56166e-09,9822030.0,135
1.56153e-09,9822110.0,135
